시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
가평군,마장1리,Majang 1-ri ,239000432,44132,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8535833000,127.5063167000
가평군,마장초교,Majang Elementary School ,239000434,44152,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8583833000,127.5161000000
가평군,마장초교,Majang Elementary School ,239000092,44153,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8584500000,127.5160167000
가평군,만나교회,Manna Church ,239000130,44245,노변정류장,경기도 가평군,,37.8606167000,127.3504667000
가평군,만나교회(현리방면),Manna Church ,239000483,44533,노변정류장,경기도 가평군,,37.8606000000,127.3502667000
가평군,매봉산유원지(경유),,277102079,,,,,37.8544333000,127.3825167000
가평군,멱골,Myeokgol ,239000689,44678,노변정류장,경기도 가평군,경기도 가평군 북면,37.9065667000,127.5718333000
가평군,멱골,Myeokgol,239000259,44616,노변정류장,경기도 가평군,경기도 가평군 북면,37.9065667000,127.5717667000
가평군,멱골마을,Myeokgol Maeul ,239000871,44825,노변정류장,경기도 가평군,경기도 가평군 북면,37.9121667000,127.5754833000
가평군,멱골마을,Myeokgol Maeul ,239000260,44615,노변정류장,경기도 가평군,경기도 가평군 북면,37.9121667000,127.5754333000
가평군,면사무소앞,Myeon-Office ,239000504,44335,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6766167000,127.4934167000
가평군,면사무소앞,Myeon-Office ,239000381,44314,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6767000000,127.4935000000
가평군,면사무소입구,Myeon-Office ,239000199,44575,노변정류장,경기도 가평군,,37.8116167000,127.3516667000
가평군,명장부락(설악방향),Myeongjang Burak ,239000653,44406,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6707333000,127.4879500000
가평군,명장부락(양평방면),Myeongjang Burak,239000654,44405,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6707833000,127.4877000000
가평군,명장삼거리,Myeongjang Samgeori,239000837,44809,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6674667000,127.4836167000
가평군,명장삼거리,Myeongjang Samgeori,239000836,44808,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6675000000,127.4835000000
가평군,명지분교,Myongji Branch School ,239000453,44358,노변정류장,경기도 가평군,경기도 가평군 북면,37.9706167000,127.4553500000
가평군,명지산입구,Myeongjisan,239000446,44348,노변정류장,경기도 가평군,경기도 가평군 북면,37.9354667000,127.4897333000
가평군,명지산입구,Myeongjisan,239000043,44467,노변정류장,경기도 가평군,경기도 가평군 북면,37.9355000000,127.4894667000
가평군,명지산참숯,Myeongjisan Chamsut,239000057,44283,노변정류장,경기도 가평군,경기도 가평군 북면,37.9525167000,127.4784167000
가평군,명지산참숯(목동방면),Myeongjisan Chamsut,239000456,44356,노변정류장,경기도 가평군,경기도 가평군 북면,37.9522167000,127.4787333000
가평군,명화동,Myeonghwa-dong,239000850,44817,노변정류장,경기도 가평군,경기도 가평군 북면,37.9683833000,127.4570667000
가평군,명화동,Myeonghwa-dong,239000849,44816,노변정류장,경기도 가평군,경기도 가평군 북면,37.9683167000,127.4571167000
가평군,명화동삼거리,Myeonghwa-dong Samgeori ,239000450,44345,노변정류장,경기도 가평군,경기도 가평군 북면,37.9694500000,127.4590167000
가평군,명화동삼거리,Myeonghwa-dong Samgeori,239000049,44289,노변정류장,경기도 가평군,경기도 가평군 북면,37.9693833000,127.4588000000
가평군,목동교(경유),,277101901,,,,,37.8837000000,127.5484167000
가평군,목동리(경유),,277102293,,,,,37.8977000000,127.5670500000
가평군,목동리(경유),,277102292,,,,,37.8975667000,127.5779833000
가평군,목동중학교,Mokdong Middle School,239000438,44168,노변정류장,경기도 가평군,경기도 가평군 북면,37.8800167000,127.5462500000
가평군,목동중학교,Mokdong Middle School,239000286,44167,노변정류장,경기도 가평군,경기도 가평군 북면,37.8800667000,127.5461500000
가평군,목동터미널,Mok-dong Terminal,239000272,44576,노변정류장,경기도 가평군,경기도 가평군 북면,37.8869167000,127.5491167000
가평군,목동터미널,Mok-dong Terminal ,239000270,44170,노변정류장,경기도 가평군,경기도 가평군 북면,37.8867833000,127.5490833000
가평군,묵안1리마을회관,,239000934,44880,,,,37.6002167000,127.5358167000
가평군,묵안1리마을회관,,239000935,44881,,,,37.6003333000,127.5358500000
가평군,묵안리,Mugan-ri,239000398,44309,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6034333000,127.5329000000
가평군,묵안리,Mugan-ri,239000400,44308,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6033500000,127.5329167000
가평군,묵안리종점,Mugan-ri Bus Terminal ,239000399,44163,노변정류장,경기도 가평군,경기도 가평군 설악면,37.5966333000,127.5397000000
가평군,문주란카페앞,Munjuran Maeul ,239000637,44550,노변정류장,경기도 가평군,경기도 가평군 청평면,37.6841833000,127.3863833000
가평군,문주란카페앞,Munjuran Caf?,239000245,44195,노변정류장,경기도 가평군,경기도 가평군 청평면,37.6843500000,127.3863667000
가평군,물골입구,Mulgol,239000693,44679,노변정류장,경기도 가평군,경기도 가평군 상면,37.8288833000,127.3193500000
가평군,물골입구,Mulgol,239000110,44258,노변정류장,경기도 가평군,경기도 가평군 상면,37.8289667000,127.3190333000
가평군,미룡터,,239000931,44877,,,,38.0009500000,127.4384333000
가평군,미사1리회관,Misa 1-ri Community Center,239000346,44333,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7042833000,127.5394833000
가평군,미사1리회관,Misa 1-ri Community Center,239000349,44331,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7042833000,127.5396167000
가평군,미사2리회관,Misa 2-ri Community Center,239000348,44478,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7129333000,127.5411000000
가평군,미사리(경유),,277102277,,,,,37.7090167000,127.5350000000
가평군,미약골,Miyakgol,239000047,44466,노변정류장,경기도 가평군,경기도 가평군 북면,37.9645167000,127.4677333000
가평군,미약골(용수동방향),Miyakgol,239000448,44503,노변정류장,경기도 가평군,경기도 가평군 북면,37.9646333000,127.4681333000
가평군,바깥마을,Baggat Maeul ,239000569,44518,노변정류장,경기도 가평군,경기도 가평군 북면,37.9333500000,127.5631833000
가평군,바깥마을,Bakkan Maeul,239000266,44493,노변정류장,경기도 가평군,경기도 가평군 북면,37.9333000000,127.5631000000
가평군,바깥말,Baggatmal ,239000056,44284,노변정류장,경기도 가평군,경기도 가평군 북면,37.9539833000,127.4763667000
가평군,바깥말(목동방면),Baggatmal ,239000455,44357,노변정류장,경기도 가평군,경기도 가평군 북면,37.9544167000,127.4757833000
가평군,바하마,Bahama,239000620,44090,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7192667000,127.4325167000
가평군,바하마,Bahama,239000250,44091,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7194167000,127.4325167000
가평군,발전소,Power Plant,239000619,44081,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7227167000,127.4222167000
가평군,발전소,Power Plant ,239000249,44079,노변정류장,경기도 가평군,경기도 가평군 설악면,37.7226833000,127.4216667000
가평군,밤안골,Bamangol,239000800,44802,노변정류장,경기도 가평군,경기도 가평군 상면,37.7608167000,127.3721167000
가평군,밤안골,Bamangol,239000801,44626,노변정류장,경기도 가평군,경기도 가평군 상면,37.7607333000,127.3722167000
가평군,방일리,Bangil-ri,239000512,44340,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6232333000,127.4949167000
가평군,방일리,Bang-il-ri,239000420,44294,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6232667000,127.4951333000
가평군,방터,Bangteo,239000745,44746,노변정류장,경기도 가평군,경기도 가평군 청평면,37.7102833000,127.5049000000
가평군,방터,Bangteo,239000744,44742,노변정류장,경기도 가평군,경기도 가평군 청평면,37.7101667000,127.5050000000
가평군,배치고개,Baechigogae,239000700,44479,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6649833000,127.4454333000
가평군,배치고개,Baechi Gogae,239000703,44419,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6650333000,127.4457667000
가평군,백둔리,Baekdun-ri,239000915,44869,노변정류장,경기도 가평군,경기도 가평군 북면,37.8981167000,127.4958000000
가평군,백둔리,Baekdun-ri,239000914,44868,노변정류장,경기도 가평군,경기도 가평군 북면,37.8980333000,127.4958000000
가평군,백둔리입구,Baekdun-ri,239000443,44505,노변정류장,경기도 가평군,경기도 가평군 북면,37.8989167000,127.5040833000
가평군,백둔리입구,Baekdun-ri ,239000039,44198,노변정류장,경기도 가평군,경기도 가평군 북면,37.8989167000,127.5039833000
가평군,백둔리종점,Baekdun-ri Bus Terminal ,239000031,44469,노변정류장,경기도 가평군,경기도 가평군 북면,37.9088667000,127.4440167000
가평군,백자동유원지,Baekja-dong Park ,239000449,44346,노변정류장,경기도 가평군,경기도 가평군 북면,37.9659167000,127.4643667000
가평군,백자동유원지,Baekja-dong Park ,239000048,44217,노변정류장,경기도 가평군,경기도 가평군 북면,37.9657667000,127.4644333000
가평군,뱀내마을,Baemnae Maeul ,239000296,44670,노변정류장,경기도 가평군,경기도 가평군 북면,37.9169167000,127.5636333000
가평군,뱀내마을,Baemnae Maeul ,239000583,44413,노변정류장,경기도 가평군,경기도 가평군 북면,37.9167833000,127.5633833000
가평군,버드나무유원지,Beodeunamu Park,239000772,44754,노변정류장,경기도 가평군,경기도 가평군 북면,37.9548833000,127.5288500000
가평군,버드나무유원지,Beodeunamu Park,239000773,44760,노변정류장,경기도 가평군,경기도 가평군 북면,37.9547667000,127.5287500000
가평군,버드라치,Beodeurachi,239000575,44418,노변정류장,경기도 가평군,경기도 가평군 북면,37.9386333000,127.5397500000
가평군,버드라치,Beodeurachi,239000019,44237,노변정류장,경기도 가평군,경기도 가평군 북면,37.9384833000,127.5396500000
가평군,버싯게,Beositgae,239000396,44310,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6112000000,127.5222333000
가평군,버싯게,Beositgae,239000402,44307,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6110500000,127.5222833000
가평군,벌미마을,Beolmi Maeul ,239000868,44844,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6668667000,127.5145167000
가평군,벌미마을,Beolmi Maeul ,239000867,44843,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6670167000,127.5146167000
가평군,벌태봉,Beoltaebong,239000234,44578,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8022000000,127.4853333000
가평군,범바위,Beombawi,239000602,44387,노변정류장,경기도 가평군,경기도 가평군 북면,37.8972667000,127.5504333000
가평군,범바위,Beombawi,239000271,44597,노변정류장,경기도 가평군,경기도 가평군 북면,37.8900667000,127.5470667000
가평군,범바위,Beombawi,239000269,44596,노변정류장,경기도 가평군,경기도 가평군 북면,37.8970667000,127.5504667000
가평군,범바위(목동방면),Beombawi,239000463,44540,노변정류장,경기도 가평군,경기도 가평군 북면,37.8899833000,127.5469667000
가평군,벨리하우스,Valley House,239000847,44815,노변정류장,경기도 가평군,경기도 가평군 북면,37.9457333000,127.4816833000
가평군,벨리하우스,Valley House,239000848,44440,노변정류장,경기도 가평군,경기도 가평군 북면,37.9458833000,127.4811500000
가평군,별천유원지,Byeolcheon Park ,239000764,44784,노변정류장,경기도 가평군,경기도 가평군 북면,37.9330333000,127.5478000000
가평군,별천유원지,Byeolcheon Park ,239000765,44781,노변정류장,경기도 가평군,경기도 가평군 북면,37.9329500000,127.5479500000
가평군,보건소,Public Health Center,239000284,44142,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8339000000,127.5112667000
가평군,보건소,Public Health Center,239000301,44141,노변정류장,경기도 가평군,경기도 가평군 가평읍,37.8338000000,127.5114667000
가평군,보람유치원,Boram Kindergarten ,239000193,44021,노변정류장,경기도 가평군,경기도 가평군 상면,37.7967000000,127.3653167000
가평군,보람유치원,Boram Kindergarten ,239000200,44022,노변정류장,경기도 가평군,경기도 가평군 상면,37.7968167000,127.3654167000
가평군,보물섬,Bomulseom,239000614,44554,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6844667000,127.4698167000
가평군,보물섬,Bomulseom,239000388,44512,노변정류장,경기도 가평군,경기도 가평군 설악면,37.6842833000,127.4698000000
가평군,보아귀골,Boagwigol,239000828,44420,노변정류장,경기도 가평군,,37.9152000000,127.3880500000
가평군,보아귀골,Boagwigol,239000827,44722,노변정류장,경기도 가평군,,37.9152833000,127.3879167000
